Retail price,Wholesale price
10.09,1.62
9.77,1.62
9.61,1.62
13.95,1.62
8.56,1.56
9.69,1.56
11.17,1.56
11.76,1.56
10.09,1.56
9.77,1.56
9.61,1.56
13.95,1.56
8.56,1.74
9.69,1.74
11.17,1.74
11.76,1.74
10.09,1.74
9.77,1.74
9.61,1.74
13.95,1.74
8.56,1.38
9.69,1.38
11.17,1.38
11.76,1.38
10.09,1.38
9.77,1.38
9.61,1.38
13.95,1.38
8.56,1.8
9.69,1.8
11.17,1.8
11.76,1.8
10.09,1.8
9.77,1.8
9.61,1.8
13.95,1.8
8.56,1.8
9.69,1.8
11.17,1.8
11.76,1.8
10.09,1.8
9.77,1.8
9.61,1.8
13.95,1.8
8.56,1.92
9.69,1.92
11.17,1.92
11.76,1.92
10.09,1.92
9.77,1.92
9.61,1.92
13.95,1.92
8.56,2.04
9.69,2.04
11.17,2.04
11.76,2.04
10.09,2.04
9.77,2.04
9.61,2.04
13.95,2.04
8.56,2.1
9.69,2.1
11.17,2.1
11.76,2.1
10.09,2.1
9.77,2.1
9.61,2.1
13.95,2.1
8.55,1.68
9.71,1.68
10.82,1.68
11.94,1.68
10.26,1.68
9.81,1.68
10,1.68
14.13,1.68
8.55,1.92
9.71,1.92
10.82,1.92
11.94,1.92
10.26,1.92
9.81,1.92
10,1.92
14.13,1.92
8.55,1.98
9.71,1.98
10.82,1.98
11.94,1.98
10.26,1.98
9.81,1.98
10,1.98
14.13,1.98
8.55,1.74
9.71,1.74
10.82,1.74
11.94,1.74
10.26,1.74
9.81,1.74
10,1.74
14.13,1.74
8.55,1.74
9.71,1.74
10.82,1.74
11.94,1.74
10.26,1.74
9.81,1.74
10,1.74
14.13,1.74
8.55,1.8
9.71,1.8
10.82,1.8
11.94,1.8
10.26,1.8
9.81,1.8
10,1.8
14.13,1.8
8.55,2.22
9.71,2.22
10.82,2.22
11.94,2.22
10.26,2.22
9.81,2.22
10,2.22
14.13,2.22
8.55,2.16
9.71,2.16
10.82,2.16
11.94,2.16
10.26,2.16
9.81,2.16
10,2.16
14.13,2.16
8.55,1.92
9.71,1.92
10.82,1.92
11.94,1.92
10.26,1.92
9.81,1.92
10,1.92
14.13,1.92
8.55,1.98
9.71,1.98
10.82,1.98
11.94,1.98
10.26,1.98
9.81,1.98
10,1.98
14.13,1.98
8.55,2.04
9.71,2.04
10.82,2.04
11.94,2.04
10.26,2.04
9.81,2.04
10,2.04
14.13,2.04
8.55,2.28
9.71,2.28
10.82,2.28
11.94,2.28
10.26,2.28
9.81,2.28
10,2.28
14.13,2.28
8.55,2.4
9.71,2.4
10.82,2.4
11.94,2.4
10.26,2.4
9.81,2.4
10,2.4
14.13,2.4
8.55,3.12
9.71,3.12
10.82,3.12
11.94,3.12
10.26,3.12
9.81,3.12
10,3.12
14.13,3.12
8.55,1.92
9.71,1.92
10.82,1.92
11.94,1.92
10.26,1.92
9.81,1.92
10,1.92
14.13,1.92
8.55,1.5
9.71,1.5
10.82,1.5
11.94,1.5
10.26,1.5
9.81,1.5
10,1.5
14.13,1.5
8.55,1.44
9.71,1.44
10.82,1.44
11.94,1.44
10.26,1.44
9.81,1.44
10,1.44
14.13,1.44
8.55,1.68
9.71,1.68
10.82,1.68
11.94,1.68
10.26,1.68
9.81,1.68
10,1.68
14.13,1.68
8.55,1.8
9.71,1.8
10.82,1.8
11.94,1.8
10.26,1.8
9.81,1.8
10,1.8
14.13,1.8
8.55,1.98
9.71,1.98
10.82,1.98
11.94,1.98
10.26,1.98
9.81,1.98
10,1.98
14.13,1.98
8.55,2.04
9.71,2.04
10.82,2.04
11.94,2.04
10.26,2.04
9.81,2.04
10,2.04
14.13,2.04
8.55,1.74
9.71,1.74
10.82,1.74
11.94,1.74
10.26,1.74
9.81,1.74
10,1.74
14.13,1.74
8.61,1.68
9.63,1.68
10.8,1.68
11.45,1.68
10.19,1.68
9.69,1.68
9.84,1.68
13.91,1.68
8.61,1.62
9.63,1.62
10.8,1.62
11.45,1.62
10.19,1.62
9.69,1.62
9.84,1.62
13.91,1.62
8.61,1.86
9.63,1.86
10.8,1.86
11.45,1.86
10.19,1.86
9.69,1.86
9.84,1.86
13.91,1.86
8.61,1.92
9.63,1.92
10.8,1.92
11.45,1.92
10.19,1.92
9.69,1.92
9.84,1.92
13.91,1.92
8.61,1.8
9.63,1.8
10.8,1.8
11.45,1.8
10.19,1.8
9.69,1.8
9.84,1.8
13.91,1.8
8.61,1.68
9.63,1.68
10.8,1.68
11.45,1.68
10.19,1.68
9.69,1.68
9.84,1.68
13.91,1.68
8.61,1.62
9.63,1.62
10.8,1.62
11.45,1.62
10.19,1.62
9.69,1.62
9.84,1.62
13.91,1.62
8.61,1.86
9.63,1.86
10.8,1.86
11.45,1.86
10.19,1.86
9.69,1.86
9.84,1.86
13.91,1.86
8.61,1.74
9.63,1.74
10.8,1.74
11.45,1.74
10.19,1.74
9.69,1.74
9.84,1.74
13.91,1.74
8.61,1.68
9.63,1.68
10.8,1.68
11.45,1.68
10.19,1.68
9.69,1.68
9.84,1.68
13.91,1.68
8.61,1.62
9.63,1.62
10.8,1.62
11.45,1.62
10.19,1.62
9.69,1.62
9.84,1.62
13.91,1.62
8.61,1.74
9.63,1.74
10.8,1.74
11.45,1.74
10.19,1.74
9.69,1.74
9.84,1.74
13.91,1.74
8.61,2.4
9.63,2.4
10.8,2.4
11.45,2.4
10.19,2.4
9.69,2.4
9.84,2.4
13.91,2.4
8.61,2.1
9.63,2.1
10.8,2.1
11.45,2.1
10.19,2.1
9.69,2.1
9.84,2.1
13.91,2.1
8.61,1.98
9.63,1.98
10.8,1.98
11.45,1.98
10.19,1.98
9.69,1.98
9.84,1.98
13.91,1.98
8.61,1.8
9.63,1.8
10.8,1.8
11.45,1.8
10.19,1.8
9.69,1.8
9.84,1.8
13.91,1.8
8.61,1.44
9.63,1.44
10.8,1.44
11.45,1.44
10.19,1.44
9.69,1.44
9.84,1.44
13.91,1.44
8.61,1.44
9.63,1.44
10.8,1.44
11.45,1.44
10.19,1.44
9.69,1.44
9.84,1.44
13.91,1.44
8.61,1.38
9.63,1.38
10.8,1.38
11.45,1.38
10.19,1.38
9.69,1.38
9.84,1.38
13.91,1.38
8.61,1.5
9.63,1.5
10.8,1.5
11.45,1.5
10.19,1.5
9.69,1.5
9.84,1.5
13.91,1.5
8.61,1.5
9.63,1.5
10.8,1.5
11.45,1.5
10.19,1.5
9.69,1.5
9.84,1.5
13.91,1.5
8.61,1.56
9.63,1.56
10.8,1.56
11.45,1.56
10.19,1.56
9.69,1.56
9.84,1.56
13.91,1.56
8.5,1.92
9.31,1.92
10.75,1.92
12.07,1.92
10.36,1.92
9.3,1.92
9.63,1.92
13.4,1.92
8.5,1.92
9.31,1.92
10.75,1.92
12.07,1.92
10.36,1.92
9.3,1.92
9.63,1.92
13.4,1.92
8.5,1.5
9.31,1.5
10.75,1.5
12.07,1.5
10.36,1.5
9.3,1.5
9.63,1.5
13.4,1.5
8.5,1.44
9.31,1.44
10.75,1.44
12.07,1.44
10.36,1.44
9.3,1.44
9.63,1.44
13.4,1.44
8.5,1.74
9.31,1.74
10.75,1.74
12.07,1.74
10.36,1.74
9.3,1.74
9.63,1.74
13.4,1.74
8.5,2.22
9.31,2.22
10.75,2.22
12.07,2.22
10.36,2.22
9.3,2.22
9.63,2.22
13.4,2.22
8.5,2.58
9.31,2.58
10.75,2.58
12.07,2.58
10.36,2.58
9.3,2.58
9.63,2.58
13.4,2.58
8.5,2.46
9.31,2.46
10.75,2.46
12.07,2.46
10.36,2.46
9.3,2.46
9.63,2.46
13.4,2.46
8.5,1.74
9.31,1.74
10.75,1.74
12.07,1.74
10.36,1.74
9.3,1.74
9.63,1.74
13.4,1.74
8.5,2.52
9.31,2.52
10.75,2.52
12.07,2.52
10.36,2.52
9.3,2.52
9.63,2.52
13.4,2.52
8.5,1.8
9.31,1.8
10.75,1.8
12.07,1.8
10.36,1.8
9.3,1.8
9.63,1.8
13.4,1.8
8.5,1.62
9.31,1.62
10.75,1.62
12.07,1.62
10.36,1.62
9.3,1.62
9.63,1.62
13.4,1.62
8.5,1.5
9.31,1.5
10.75,1.5
12.07,1.5
10.36,1.5
9.3,1.5
9.63,1.5
13.4,1.5
8.5,1.56
9.31,1.56
10.75,1.56
12.07,1.56
10.36,1.56
9.3,1.56
9.63,1.56
13.4,1.56
8.5,2.16
9.31,2.16
10.75,2.16
12.07,2.16
10.36,2.16
9.3,2.16
9.63,2.16
13.4,2.16
8.5,1.68
9.31,1.68
10.75,1.68
12.07,1.68
10.36,1.68
9.3,1.68
9.63,1.68
13.4,1.68
8.5,1.8
9.31,1.8
10.75,1.8
12.07,1.8
10.36,1.8
9.3,1.8
9.63,1.8
13.4,1.8
8.5,1.92
9.31,1.92
10.75,1.92
12.07,1.92
10.36,1.92
9.3,1.92
9.63,1.92
13.4,1.92
8.5,1.74
9.31,1.74
10.75,1.74
12.07,1.74
10.36,1.74
9.3,1.74
9.63,1.74
13.4,1.74
8.5,2.34
9.31,2.34
10.75,2.34
12.07,2.34
10.36,2.34
9.3,2.34
9.63,2.34
13.4,2.34
8.5,2.4
9.28,2.4
11.32,2.4
12.57,2.4
11.1,2.4
9.06,2.4
9.51,2.4
12.66,2.4
8.5,3.6
9.28,3.6
11.32,3.6
12.57,3.6
11.1,3.6
9.06,3.6
9.51,3.6
12.66,3.6
8.5,2.46
9.28,2.46
11.32,2.46
12.57,2.46
11.1,2.46
9.06,2.46
9.51,2.46
12.66,2.46
8.5,1.5
9.28,1.5
11.32,1.5
12.57,1.5
11.1,1.5
9.06,1.5
9.51,1.5
12.66,1.5
8.5,1.62
9.28,1.62
11.32,1.62
12.57,1.62
11.1,1.62
9.06,1.62
9.51,1.62
12.66,1.62
8.5,1.44
9.28,1.44
11.32,1.44
12.57,1.44
11.1,1.44
9.06,1.44
9.51,1.44
12.66,1.44
8.5,1.44
9.28,1.44
11.32,1.44
12.57,1.44
11.1,1.44
9.06,1.44
9.51,1.44
12.66,1.44
8.5,1.44
9.28,1.44
11.32,1.44
12.57,1.44
11.1,1.44
9.06,1.44
9.51,1.44
12.66,1.44
8.5,1.38
9.28,1.38
11.32,1.38
12.57,1.38
11.1,1.38
9.06,1.38
9.51,1.38
12.66,1.38
8.5,1.56
9.28,1.56
11.32,1.56
12.57,1.56
11.1,1.56
9.06,1.56
9.51,1.56
12.66,1.56
8.5,1.5
9.28,1.5
11.32,1.5
12.57,1.5
11.1,1.5
9.06,1.5
9.51,1.5
12.66,1.5
8.5,1.44
9.28,1.44
11.32,1.44
12.57,1.44
11.1,1.44
9.06,1.44
9.51,1.44
12.66,1.44
8.5,1.62
9.28,1.62
11.32,1.62
12.57,1.62
11.1,1.62
9.06,1.62
9.51,1.62
12.66,1.62
8.5,1.8
9.28,1.8
11.32,1.8
12.57,1.8
11.1,1.8
9.06,1.8
9.51,1.8
12.66,1.8
8.5,1.8
9.28,1.8
11.32,1.8
12.57,1.8
11.1,1.8
9.06,1.8
9.51,1.8
12.66,1.8
8.5,1.8
9.28,1.8
11.32,1.8
12.57,1.8
11.1,1.8
9.06,1.8
9.51,1.8
12.66,1.8
8.5,1.74
9.28,1.74
11.32,1.74
12.57,1.74
11.1,1.74
9.06,1.74
9.51,1.74
12.66,1.74
8.5,1.86
9.28,1.86
11.32,1.86
12.57,1.86
11.1,1.86
9.06,1.86
9.51,1.86
12.66,1.86
8.5,1.56
9.28,1.56
11.32,1.56
12.57,1.56
11.1,1.56
9.06,1.56
9.51,1.56
12.66,1.56
8.5,1.74
9.28,1.74
11.32,1.74
12.57,1.74
11.1,1.74
9.06,1.74
9.51,1.74
12.66,1.74
8.5,1.98
9.28,1.98
11.32,1.98
12.57,1.98
11.1,1.98
9.06,1.98
9.51,1.98
12.66,1.98
8.78,1.86
9.44,1.86
10.94,1.86
12.73,1.86
10.67,1.86
9.42,1.86
9.78,1.86
12.76,1.86
8.78,1.86
9.44,1.86
10.94,1.86
12.73,1.86
10.67,1.86
9.42,1.86
9.78,1.86
12.76,1.86
8.78,1.8
9.44,1.8
10.94,1.8
12.73,1.8
10.67,1.8
9.42,1.8
9.78,1.8
12.76,1.8
8.78,1.92
9.44,1.92
10.94,1.92
12.73,1.92
10.67,1.92
9.42,1.92
9.78,1.92
12.76,1.92
8.78,2.04
9.44,2.04
10.94,2.04
12.73,2.04
10.67,2.04
9.42,2.04
9.78,2.04
12.76,2.04
8.78,2.28
9.44,2.28
10.94,2.28
12.73,2.28
10.67,2.28
9.42,2.28
9.78,2.28
12.76,2.28
8.78,1.92
9.44,1.92
10.94,1.92
12.73,1.92
10.67,1.92
9.42,1.92
9.78,1.92
12.76,1.92
8.78,2.4
9.44,2.4
10.94,2.4
12.73,2.4
10.67,2.4
9.42,2.4
9.78,2.4
12.76,2.4
8.78,3.3
9.44,3.3
10.94,3.3
12.73,3.3
10.67,3.3
9.42,3.3
9.78,3.3
12.76,3.3
8.78,2.64
9.44,2.64
10.94,2.64
12.73,2.64
10.67,2.64
9.42,2.64
9.78,2.64
12.76,2.64
8.78,1.86
9.44,1.86
10.94,1.86
12.73,1.86
10.67,1.86
9.42,1.86
9.78,1.86
12.76,1.86
8.78,1.74
9.44,1.74
10.94,1.74
12.73,1.74
10.67,1.74
9.42,1.74
9.78,1.74
12.76,1.74
8.78,2.1
9.44,2.1
10.94,2.1
12.73,2.1
10.67,2.1
9.42,2.1
9.78,2.1
12.76,2.1
8.78,2.46
9.44,2.46
10.94,2.46
12.73,2.46
10.67,2.46
9.42,2.46
9.78,2.46
12.76,2.46
8.78,1.8
9.44,1.8
10.94,1.8
12.73,1.8
10.67,1.8
9.42,1.8
9.78,1.8
12.76,1.8
8.78,1.62
9.44,1.62
10.94,1.62
12.73,1.62
10.67,1.62
9.42,1.62
9.78,1.62
12.76,1.62
8.78,1.74
9.44,1.74
10.94,1.74
12.73,1.74
10.67,1.74
9.42,1.74
9.78,1.74
12.76,1.74
8.78,1.44
9.44,1.44
10.94,1.44
12.73,1.44
10.67,1.44
9.42,1.44
9.78,1.44
12.76,1.44
8.78,1.38
9.44,1.38
10.94,1.38
12.73,1.38
10.67,1.38
9.42,1.38
9.78,1.38
12.76,1.38
8.78,1.38
9.44,1.38
10.94,1.38
12.73,1.38
10.67,1.38
9.42,1.38
9.78,1.38
12.76,1.38
8.38,1.86
9.53,1.86
11.19,1.86
12.05,1.86
10.22,1.86
9.22,1.86
10.07,1.86
12.66,1.86
8.38,1.68
9.53,1.68
11.19,1.68
12.05,1.68
10.22,1.68
9.22,1.68
10.07,1.68
12.66,1.68
8.38,1.5
9.53,1.5
11.19,1.5
12.05,1.5
10.22,1.5
9.22,1.5
10.07,1.5
12.66,1.5
8.38,1.44
9.53,1.44
11.19,1.44
12.05,1.44
10.22,1.44
9.22,1.44
10.07,1.44
12.66,1.44
8.38,1.44
9.53,1.44
11.19,1.44
12.05,1.44
10.22,1.44
9.22,1.44
10.07,1.44
12.66,1.44
8.38,1.38
9.53,1.38
11.19,1.38
12.05,1.38
10.22,1.38
9.22,1.38
10.07,1.38
12.66,1.38
8.38,1.62
9.53,1.62
11.19,1.62
12.05,1.62
10.22,1.62
9.22,1.62
10.07,1.62
12.66,1.62
8.38,2.04
9.53,2.04
11.19,2.04
12.05,2.04
10.22,2.04
9.22,2.04
10.07,2.04
12.66,2.04
8.38,1.92
9.53,1.92
11.19,1.92
12.05,1.92
10.22,1.92
9.22,1.92
10.07,1.92
12.66,1.92
8.38,1.68
9.53,1.68
11.19,1.68
12.05,1.68
10.22,1.68
9.22,1.68
10.07,1.68
12.66,1.68
8.38,1.68
9.53,1.68
11.19,1.68
12.05,1.68
10.22,1.68
9.22,1.68
10.07,1.68
12.66,1.68
8.38,1.68
9.53,1.68
11.19,1.68
12.05,1.68
10.22,1.68
9.22,1.68
10.07,1.68
12.66,1.68
8.38,2.28
9.53,2.28
11.19,2.28
12.05,2.28
10.22,2.28
9.22,2.28
10.07,2.28
12.66,2.28
8.38,2.46
9.53,2.46
11.19,2.46
12.05,2.46
10.22,2.46
9.22,2.46
10.07,2.46
12.66,2.46
8.38,1.86
9.53,1.86
11.19,1.86
12.05,1.86
10.22,1.86
9.22,1.86
10.07,1.86
12.66,1.86
8.38,1.38
9.53,1.38
11.19,1.38
12.05,1.38
10.22,1.38
9.22,1.38
10.07,1.38
12.66,1.38
8.38,1.26
9.53,1.26
11.19,1.26
12.05,1.26
10.22,1.26
9.22,1.26
10.07,1.26
12.66,1.26
8.38,1.2
9.53,1.2
11.19,1.2
12.05,1.2
10.22,1.2
9.22,1.2
10.07,1.2
12.66,1.2
8.38,1.26
9.53,1.26
11.19,1.26
12.05,1.26
10.22,1.26
9.22,1.26
10.07,1.26
12.66,1.26
8.38,1.26
9.53,1.26
11.19,1.26
12.05,1.26
10.22,1.26
9.22,1.26
10.07,1.26
12.66,1.26
8.44,1.38
9.3,1.38
11.53,1.38
11.8,1.38
9.81,1.38
9.25,1.38
9.88,1.38
12.86,1.38
15.5,3.24
15.5,2.52
15.5,2.7
15.5,2.88
15.5,2.76
22.07,16.62
22.07,21.9
22.07,11.4
22.07,12.96
9.15,1.62
10.05,1.62
7.86,1.62
11.85,1.62
8.28,1.62
12.4,1.62
13.27,1.62
12.42,1.62
8.62,2.52
10.75,2.52
7.78,2.52
12.26,2.52
9.1,2.52
12.47,2.52
13.48,2.52
11.19,2.52
8.62,2.46
10.75,2.46
7.78,2.46
12.26,2.46
9.1,2.46
12.47,2.46
13.48,2.46
11.19,2.46
8.54,4.14
10.76,4.14
8.29,4.14
13.1,4.14
11.31,4.14
13,4.14
13.96,4.14
10.91,4.14
8.54,2.16
10.76,2.16
8.29,2.16
13.1,2.16
11.31,2.16
13,2.16
13.96,2.16
10.91,2.16
8.54,3.3
10.76,3.3
8.29,3.3
13.1,3.3
11.31,3.3
13,3.3
13.96,3.3
10.91,3.3
8.8,2.28
10.98,2.28
8.15,2.28
12.87,2.28
11.3,2.28
13.23,2.28
14.28,2.28
11.14,2.28
8.8,2.64
10.98,2.64
8.15,2.64
12.87,2.64
11.3,2.64
13.23,2.64
14.28,2.64
11.14,2.64
8.8,2.58
10.98,2.58
8.15,2.58
12.87,2.58
11.3,2.58
13.23,2.58
14.28,2.58
11.14,2.58
8.8,2.82
10.98,2.82
8.15,2.82
12.87,2.82
11.3,2.82
13.23,2.82
14.28,2.82
11.14,2.82
8.8,2.7
10.98,2.7
8.15,2.7
12.87,2.7
11.3,2.7
13.23,2.7
14.28,2.7
11.14,2.7
8.8,2.64
10.98,2.64
8.15,2.64
12.87,2.64
11.3,2.64
13.23,2.64
14.28,2.64
11.14,2.64
8.8,2.52
10.98,2.52
8.15,2.52
12.87,2.52
11.3,2.52
13.23,2.52
14.28,2.52
11.14,2.52
8.8,2.7
10.98,2.7
8.15,2.7
12.87,2.7
11.3,2.7
13.23,2.7
14.28,2.7
11.14,2.7
8.8,3.66
10.98,3.66
8.15,3.66
12.87,3.66
11.3,3.66
13.23,3.66
14.28,3.66
11.14,3.66
8.8,4.56
10.98,4.56
8.15,4.56
12.87,4.56
11.3,4.56
13.23,4.56
14.28,4.56
11.14,4.56
8.8,6.6
10.98,6.6
8.15,6.6
12.87,6.6
11.3,6.6
13.23,6.6
14.28,6.6
11.14,6.6
8.72,2.46
10.95,2.46
8.38,2.46
13.1,2.46
11.22,2.46
13.37,2.46
14.03,2.46
11.32,2.46
8.72,2.52
10.95,2.52
8.38,2.52
13.1,2.52
11.22,2.52
13.37,2.52
14.03,2.52
11.32,2.52
8.72,4.2
10.95,4.2
8.38,4.2
13.1,4.2
11.22,4.2
13.37,4.2
14.03,4.2
11.32,4.2
8.72,3.36
10.95,3.36
8.38,3.36
13.1,3.36
11.22,3.36
13.37,3.36
14.03,3.36
11.32,3.36
8.72,5.4
10.95,5.4
8.38,5.4
13.1,5.4
11.22,5.4
13.37,5.4
14.03,5.4
11.32,5.4
8.72,4.5
10.95,4.5
8.38,4.5
13.1,4.5
11.22,4.5
13.37,4.5
14.03,4.5
11.32,4.5
8.81,5.22
10.82,5.22
8.28,5.22
12.74,5.22
10.47,5.22
13.06,5.22
13.73,5.22
10.78,5.22
8.81,3.3
10.82,3.3
8.28,3.3
12.74,3.3
10.47,3.3
13.06,3.3
13.73,3.3
10.78,3.3
8.81,2.46
10.82,2.46
8.28,2.46
12.74,2.46
10.47,2.46
13.06,2.46
13.73,2.46
10.78,2.46
8.81,2.16
10.82,2.16
8.28,2.16
12.74,2.16
10.47,2.16
13.06,2.16
13.73,2.16
10.78,2.16
8.81,2.52
10.82,2.52
8.28,2.52
12.74,2.52
10.47,2.52
13.06,2.52
13.73,2.52
10.78,2.52
8.81,2.28
10.82,2.28
8.28,2.28
12.74,2.28
10.47,2.28
13.06,2.28
13.73,2.28
10.78,2.28
8.93,3.06
10.65,3.06
7.98,3.06
12.26,3.06
8.59,3.06
12.47,3.06
13.62,3.06
11.12,3.06
8.93,3.12
10.65,3.12
7.98,3.12
12.26,3.12
8.59,3.12
12.47,3.12
13.62,3.12
11.12,3.12
8.93,2.58
10.65,2.58
7.98,2.58
12.26,2.58
8.59,2.58
12.47,2.58
13.62,2.58
11.12,2.58
8.93,2.28
10.65,2.28
7.98,2.28
12.26,2.28
8.59,2.28
12.47,2.28
13.62,2.28
11.12,2.28
8.93,2.34
10.65,2.34
7.98,2.34
12.26,2.34
8.59,2.34
12.47,2.34
13.62,2.34
11.12,2.34
8.93,2.34
10.65,2.34
7.98,2.34
12.26,2.34
8.59,2.34
12.47,2.34
13.62,2.34
11.12,2.34
8.93,2.76
10.65,2.76
7.98,2.76
12.26,2.76
8.59,2.76
12.47,2.76
13.62,2.76
11.12,2.76
8.93,3.18
10.65,3.18
7.98,3.18
12.26,3.18
8.59,3.18
12.47,3.18
13.62,3.18
11.12,3.18
8.6,3.24
10.33,3.24
7.86,3.24
11.66,3.24
8.62,3.24
12.49,3.24
13.7,3.24
10.93,3.24
8.6,2.4
10.33,2.4
7.86,2.4
11.66,2.4
8.62,2.4
12.49,2.4
13.7,2.4
10.93,2.4
8.6,2.82
10.33,2.82
7.86,2.82
11.66,2.82
8.62,2.82
12.49,2.82
13.7,2.82
10.93,2.82
8.69,2.4
10.24,2.4
7.6,2.4
11.46,2.4
8.42,2.4
12.53,2.4
13.78,2.4
11.28,2.4
8.69,2.34
10.24,2.34
7.6,2.34
11.46,2.34
8.42,2.34
12.53,2.34
13.78,2.34
11.28,2.34
8.69,2.22
10.24,2.22
7.6,2.22
11.46,2.22
8.42,2.22
12.53,2.22
13.78,2.22
11.28,2.22
8.69,2.1
10.24,2.1
7.6,2.1
11.46,2.1
8.42,2.1
12.53,2.1
13.78,2.1
11.28,2.1
8.69,1.68
10.24,1.68
7.6,1.68
11.46,1.68
8.42,1.68
12.53,1.68
13.78,1.68
11.28,1.68
17.3,4.8
22.3,4.8
25.13,4.8
23.55,4.8
17.66,4.8
21.25,4.8
17.3,2.76
22.3,2.76
25.13,2.76
23.55,2.76
17.66,2.76
21.25,2.76
17.2,2.7
23.67,2.7
26.25,2.7
25.44,2.7
18.83,2.7
25.59,2.7
17.2,2.88
23.67,2.88
26.25,2.88
25.44,2.88
18.83,2.88
25.59,2.88
17.2,2.82
23.67,2.82
26.25,2.82
25.44,2.82
18.83,2.82
25.59,2.82
17.2,3
23.67,3
26.25,3
25.44,3
18.83,3
25.59,3
17.2,3.96
23.67,3.96
26.25,3.96
25.44,3.96
18.83,3.96
25.59,3.96
17.2,4.02
23.67,4.02
26.25,4.02
25.44,4.02
18.83,4.02
25.59,4.02
17.2,2.82
23.67,2.82
26.25,2.82
25.44,2.82
18.83,2.82
25.59,2.82
17.2,2.7
23.67,2.7
26.25,2.7
25.44,2.7
18.83,2.7
25.59,2.7
17.2,3.18
23.67,3.18
26.25,3.18
25.44,3.18
18.83,3.18
25.59,3.18
17.2,2.58
23.67,2.58
26.25,2.58
25.44,2.58
18.83,2.58
25.59,2.58
17.2,3.06
23.67,3.06
26.25,3.06
25.44,3.06
18.83,3.06
25.59,3.06
17.2,2.7
23.67,2.7
26.25,2.7
25.44,2.7
18.83,2.7
25.59,2.7
17.2,3.06
23.67,3.06
26.25,3.06
25.44,3.06
18.83,3.06
25.59,3.06
17.2,2.7
23.67,2.7
26.25,2.7
25.44,2.7
18.83,2.7
25.59,2.7
17.2,2.28
23.67,2.28
26.25,2.28
25.44,2.28
18.83,2.28
25.59,2.28
17.2,5.58
23.67,5.58
26.25,5.58
25.44,5.58
18.83,5.58
25.59,5.58
17.27,6.9
23.24,6.9
25.79,6.9
25.77,6.9
20.43,6.9
27.08,6.9
17.27,6.12
23.24,6.12
25.79,6.12
25.77,6.12
20.43,6.12
27.08,6.12
17.27,16.02
23.24,16.02
25.79,16.02
25.77,16.02
20.43,16.02
27.08,16.02
17.27,2.64
23.24,2.64
25.79,2.64
25.77,2.64
20.43,2.64
27.08,2.64
17.27,2.16
23.24,2.16
25.79,2.16
25.77,2.16
20.43,2.16
27.08,2.16
17.27,2.16
23.24,2.16
25.79,2.16
25.77,2.16
20.43,2.16
27.08,2.16
17.27,1.86
23.24,1.86
25.79,1.86
25.77,1.86
20.43,1.86
27.08,1.86
17.27,1.86
23.24,1.86
25.79,1.86
25.77,1.86
20.43,1.86
27.08,1.86
17.27,1.62
23.24,1.62
25.79,1.62
25.77,1.62
20.43,1.62
27.08,1.62
17.27,1.74
23.24,1.74
25.79,1.74
25.77,1.74
20.43,1.74
27.08,1.74
17.27,2.1
23.24,2.1
25.79,2.1
25.77,2.1
20.43,2.1
27.08,2.1
17.27,1.92
23.24,1.92
25.79,1.92
25.77,1.92
20.43,1.92
27.08,1.92
17.27,1.68
23.24,1.68
25.79,1.68
25.77,1.68
20.43,1.68
27.08,1.68
17.27,2.82
23.24,2.82
25.79,2.82
25.77,2.82
20.43,2.82
27.08,2.82
17.27,5.94
23.24,5.94
25.79,5.94
25.77,5.94
20.43,5.94
27.08,5.94
17.27,4.32
23.24,4.32
25.79,4.32
25.77,4.32
20.43,4.32
27.08,4.32
17.42,2.64
21.6,2.64
24.84,2.64
24.9,2.64
22.17,2.64
25.98,2.64
17.42,2.46
21.6,2.46
24.84,2.46
24.9,2.46
22.17,2.46
25.98,2.46
17.42,2.64
21.6,2.64
24.84,2.64
24.9,2.64
22.17,2.64
25.98,2.64
17.42,3.72
21.6,3.72
24.84,3.72
24.9,3.72
22.17,3.72
25.98,3.72
17.42,2.52
21.6,2.52
24.84,2.52
24.9,2.52
22.17,2.52
25.98,2.52
17.42,2.4
21.6,2.4
24.84,2.4
24.9,2.4
22.17,2.4
25.98,2.4
17.42,1.98
21.6,1.98
24.84,1.98
24.9,1.98
22.17,1.98
25.98,1.98
17.42,2.22
21.6,2.22
24.84,2.22
24.9,2.22
22.17,2.22
25.98,2.22
17.42,3.06
21.6,3.06
24.84,3.06
24.9,3.06
22.17,3.06
25.98,3.06
17.42,2.28
21.6,2.28
24.84,2.28
24.9,2.28
22.17,2.28
25.98,2.28
17.42,1.92
21.6,1.92
24.84,1.92
24.9,1.92
22.17,1.92
25.98,1.92
17.42,1.86
21.6,1.86
24.84,1.86
24.9,1.86
22.17,1.86
25.98,1.86
17.42,1.62
21.6,1.62
24.84,1.62
24.9,1.62
22.17,1.62
25.98,1.62
17.42,1.74
21.6,1.74
24.84,1.74
24.9,1.74
22.17,1.74
25.98,1.74
17.42,1.68
21.6,1.68
24.84,1.68
24.9,1.68
22.17,1.68
25.98,1.68
17.42,1.98
21.6,1.98
24.84,1.98
24.9,1.98
22.17,1.98
25.98,1.98
17.42,1.68
21.6,1.68
24.84,1.68
24.9,1.68
22.17,1.68
25.98,1.68
17.42,1.92
21.6,1.92
24.84,1.92
24.9,1.92
22.17,1.92
